Africa	Afriko
Sinzing	Sinzing
Wenzenbach	Wenzenbach
Pettendorf	Pettendorf
Mötzing	Mötzing
Regenstauf	Regenstauf
Obertraubling	Obertraubling
Thalmassing	Thalmassing
Nittendorf	Nittendorf
Castell'Umberto	Castell'Umberto
Sant'Angelo di Brolo	Sant'Angelo di Brolo
Sant'Alessio Siculo	Sant'Alessio Siculo
Holzheim am Forst	Holzheim am Forst
Sant'Agata di Militello	Sant'Agata di Militello
Fondachelli-Fantina	Fondachelli-Fantina
Riekofen	Riekofen
Dinkelsbühl	Dinkelsbühl
Pfatter	Pfatter
Senftenberg	Senftenberg
Andervenne	Andervenne
Pentling	Pentling
Gattaca	Gattaca
Mojo Alcantara	Mojo Alcantara
Laaber	Laaber
Roccella Valdemone	Roccella Valdemone
Wiesent (Regensburg)	Wiesent (Supra Palatinato)
Saponara	Saponara
Casalvecchio Siculo	Casalvecchio Siculo
Limina	Limina
Ucria	Ucria
San Fratello	San Fratello
Valdina	Valdina
Terme Vigliatore	Terme Vigliatore
Roccavaldina	Roccavaldina
Metroul din Tașkent	Metroo de Taŝkento
Berja	Berja
Wolnzach	Wolnzach
Jetzendorf	Jetzendorf
Scheyern	Scheyern
Andijk	Andijk
Andilly, Charente-Maritime	Andilly (Charente-Maritime)
Andisleben	Andisleben
Muzică de film	Filma muziko
Lista orașelor din Etiopia	Listo de urboj de Etiopio
Lista orașelor din Burundi	Listo de urboj de Burundo
Lista orașelor din Madagascar	Listo de urboj de Madagaskaro
Lista orașelor din Nigeria	Listo de urboj de Niĝerio
Heide (Holstein)	Heide
Lista orașelor din Coasta de Fildeș	Listo de urboj de Ebur-Bordo
De Haan	De Haan
Westerstede	Westerstede
Norden (Ostfriesland)	Norden (Orientfrislando)
Middelkerke	Middelkerke
Gardelegen	Gardelegen
Lauenburg/Elbe	Lauenburg (Elbo)
Kaltenkirchen	Kaltenkirchen
Kampenhout	Kampenhout
Cortazzone	Cortazzone
Ricardo Pereira	Ricardo Soares Pereira
Fritzlar	Fritzlar
Mărginimea Sibiului	Randregiono de Sibiu
Bergen auf Rügen	Bergen auf Rügen
Wolgast	Wolgast
Namangan	Namangano
Gualtieri Sicaminò	Gualtieri Sicaminò
Castelmola	Castelmola
Antillo	Antillo
Pagliara	Pagliara
Montalbano Elicona	Montalbano Elicona
Basicò	Basicò
Rodì Milici	Rodì Milici
Cesarò	Cesarò
Condrò	Condrò
Haßfurt	Haßfurt
Potârnichea de stâncă	Rokperdriko
Lista orașelor din Haiti	Listo de urboj de Haitio
Lista orașelor din Guineea-Bissau	Listo de urboj de Gvineo Bisaŭa
Lista localităților din Guiana	Listo de urboj de Gujano
Fuengirola	Fuengirola
Torremolinos	Torremolinos
Vélez-Málaga	Vélez-Málaga
Mijas	Mijas
Lista orașelor din Ghana	Listo de urboj de Ganao
Kiffa	Kiffa
Distrito Capital (Venezuela)	Ĉefurba distrikto de Venezuelo
Andover, Hampshire	Andover (Hampshire)
Santa Lucia del Mela	Santa Lucia del Mela
Gioiosa Marea	Gioiosa Marea
Fiumedinisi	Fiumedinisi
San Piero Patti	San Piero Patti
Gaggi	Gaggi
Criosferă	Kriosfero
Turnișor, Sibiu	Turnișor
Bastionul Pescarilor din Budapesta	Fiŝista Bastiono
Biserica Mátyás	Preĝejo Ĉieliro de Maria (Vár)
Ibis crestat	Ruĝa ibiso
.nl	.nl
Comitatul Grays Harbor, Washington	Kantono Grays Harbor (Vaŝingtonio)
Comitatul Ferry, Washington	Kantono Ferry (Vaŝingtonio)
Comitatul Chelan, Washington	Kantono Chelan (Vaŝingtonio)
Comitatul Island, Washington	Kantono Island (Vaŝingtonio)
Alburquerque (Badajoz)	Alburquerque
Tortorici	Tortorici
Mistretta	Mistretta
Torrenova	Torrenova
Arneburg	Arneburg
Floresta, Sicilia	Floresta
Spadafora	Spadafora
Greabăn	Postkolo
Scaletta Zanclea	Scaletta Zanclea
Capizzi	Capizzi
San Salvatore di Fitalia	San Salvatore di Fitalia
Furnari	Furnari
Graniti	Graniti
Librizzi	Librizzi
Tusa, Sicilia	Tusa (Mesino)
Castel di Lucio	Castel di Lucio
Comitatul Columbia, Wisconsin	Kantono Columbia (Viskonsino)
NGC 1097	NGC 1097
Cariocă	Feltokrajono
Articolele Confederației	Artikoloj de Konfederacio
Santillana del Mar	Santillana del Mar
753 î.Hr.	-753
Pasewalk	Pasewalk
Os, Hordaland	Os (Hordaland)
NGC 1512	NGC 1512
NGC 1999	NGC 1999
Mandanici	Mandanici
NGC 1365	NGC 1365
MASH (film)	MASH
Helmbrechts	Helmbrechts
Chaville	Chaville
The Washington Times	The Washington Times
Christian Pollas	Christian Pollas
Landsberg am Lech	Landsberg am Lech
Kelheim	Kelheim
La Forêt-du-Temple	La Forêt-du-Temple
Daewoo Leganza	Daewoo Leganza
Bludenz	Bludenz
Emmendingen	Emmendingen
Hechingen	Hechingen
Kronach	Kronach
Glücksburg (Ostsee)	Glücksburg
Knittelfeld	Knittelfeld
Ruhla	Ruhla
Sassnitz	Sassnitz
Dillingen an der Donau	Dillingen an der Donau
Orașele Japoniei	Urboj de Japanio
Fullerton, California	Fullerton (Kalifornio)
Gelnhausen	Gelnhausen
Guben	Guben
Alcalá de Guadaíra	Alcalá de Guadaira
Galati Mamertino	Galati Mamertino
Geesthacht	Geesthacht
Torregrotta	Torregrotta
Nizza di Sicilia	Nizza di Sicilia
Villafranca Tirrena	Villafranca Tirrena
Santo Stefano di Camastra	Santo Stefano di Camastra
Terlan	Terlan
Comitatul Brown, Wisconsin	Kantono Brown (Viskonsino)
Comitatul Crawford, Wisconsin	Kantono Crawford (Viskonsino)
Comitatul Barron, Wisconsin	Kantono Barron
Comitatul Calumet, Wisconsin	Kantono Calumet
Comitatul Ashland, Wisconsin	Kantono Ashland (Viskonsino)
Comitatul Buffalo, Wisconsin	Kantono Buffalo (Viskonsino)
Comitatul Burnett, Wisconsin	Kantono Burnett
Comitatul Clark, Wisconsin	Kantono Clark (Viskonsino)
Comitatul Wayne, Virginia de Vest	Kantono Wayne (Okcidenta Virginio)
Aranda de Duero	Aranda de Duero
Mözen	Mözen
Bretten	Bretten
Windows 3.1x	Windows 3.1
Tatoeba	Tatoeba
Sausheim	Sausheim
Wintzenheim	Wintzenheim
Drapelul unificării coreene	Flago de unuiĝinta Koreio
Lista orașelor din Sudan	Listo de urboj de Sudano
Lista orașelor din Gambia	Listo de urboj de Gambio
Méasnes	Méasnes
Jau-Dignac-et-Loirac	Jau-Dignac-et-Loirac
Saint-Laurent-de-la-Cabrerisse	Saint-Laurent-de-la-Cabrerisse
Listă de limbi	Listo de lingvoj
Manzini, Swaziland	Manzini
Alcara li Fusi	Alcara li Fusi
Dannenberg (Elbe)	Dannenberg (Elbo)
Wunsiedel	Wunsiedel
NGC 1316	NGC 1316
Brolo	Brolo
6758 Jesseowens	6758 Jesseowens
Chita	Ĉita (Japanio)
Curent de maree	Tajdofluo
Capri Leone	Capri Leone
Caronia	Caronia
Castroreale	Castroreale
Falcone, Sicilia	Falcone
Bad Segeberg	Bad Segeberg
Ficarra	Ficarra
Varel	Varel
Kadoma, Japonia	Kadoma
Forza d'Agrò	Forza d'Agrò
Francavilla di Sicilia	Francavilla di Sicilia
Furci Siculo	Furci Siculo
Anor	Anor
Lista orașelor din Kenya	Listo de urboj de Kenjo
Itala, Sicilia	Itala (Italio)
Leni	Leni
Letojanni	Letojanni
Formula structurală	Struktura formulo
Țurțur	Glacikonuso
Lipari	Lipari
Bad Krozingen	Bad Krozingen
Misawa, Aomori	Misaŭa
Kuroishi, Aomori	Kuroiŝi
Ziua Limbilor Europei	Eŭropa Tago de Lingvoj
Calatayud	Calatayud
Oldenburg in Holstein	Oldenburg (Holstinio)
Bad Buchau	Bad Buchau
Gherla	Gherla
Alcinoos	Alkinoo
Ebetsu	Ebecu
Longi	Longi
Goshogawara, Aomori	Goŝogaŭara
Anders Dahl	Anders Dahl
Lista orașelor din Benin	Listo de urboj de Benino
Lista orașelor din Mozambic	Listo de urboj de Mozambiko
Lista orașelor din Ciad	Listo de urboj de Ĉado
Apă sărată	Salakvo
Torretta	Torretta
Campofelice Di Roccella	Campofelice di Roccella
Mirto	Mirto (Italio)
Casteldaccia	Casteldaccia
Borgetto	Borgetto
Capaci	Capaci
Isnello	Isnello
Balestrate	Balestrate
Vicari	Vicari
Bolognetta	Bolognetta
Bisacquino	Bisacquino
Pollina	Pollina
Dinastia Hasmoneilor	Makabea dinastio
Monforte San Giorgio	Monforte San Giorgio
Cerda	Cerda
Sciara, Sicilia	Sciara
Chiusa Sclafani	Chiusa Sclafani
Tabel	Tabelo
Roccamena	Roccamena
Montelepre	Montelepre
Mojácar	Mojácar
Roccapalumba	Roccapalumba
Villafrati	Villafrati
Naso, Sicilia	Naso (Italio)
Plön	Plön
Ficarazzi	Ficarazzi
Frombork	Frombork
Wûnseradiel	Wûnseradiel
Maassluis	Maassluis
Darłowo	Darłowo
Lębork	Lębork
Jastarnia	Jastarnia
Olga Szabó-Orbán	Olga Szabó Orbán
Oliveri	Oliveri
Comitatul Kennebec, Maine	Kantono Kennebec
Richard J. Terrile	Richard J. Terrile
Maestru de ceremonii	MC (muziko)
Linosa	Linosa
Râul Gardon	Gard (rivero)
Pace del Mela	Pace del Mela
Nicovală (os)	Inkudo
Piraino	Piraino
Receptacul	Florbazo
Nicolaus Olahus	Miklós Oláh
Tubize	Tubize
Braine-le-Château	Braine-le-Château
Walcourt	Walcourt
Braine-l'Alleud	Braine-l'Alleud
Arganda del Rey	Arganda del Rey
Durbuy	Durbuy
Lista orașelor și satelor din São Tomé și Príncipe	Listo de urboj de Sao-Tomeo kaj Principeo
Lista comunelor din Manche	Komunumoj de Manche
Viranşehir	Viranşehir
Lista comunelor din Deux-Sèvres	Komunumoj de Deux-Sèvres
Lista comunelor din Yonne	Komunumoj de Yonne
Rochefort (Belgia)	Rochefort (Belgio)
Andrei Hadik	Andreo Hadik
Guler	Kolumo
Aleksandr Beleaev	Aleksander Belajev
Listă de plante cu fructe comestibile	Listo de foliarboj de la tropika zono
Mölln	Mölln
Pemba, Mozambic	Pemba (Mozambiko)
Regiunea Pemba South	Regiono Suda Pembo
Regiunea Pemba North	Regiono Norda Pembo
Bad Arolsen	Bad Arolsen
Loc desemnat pentru recensământ	Censa loko
San Marco d'Alunzio	San Marco d'Alunzio
Disjuncție exclusivă	Logika malinkluziva aŭo
Meersburg	Meersburg
Guerrillero Heroico	Che Guevara (foto)
Quakenbrück	Quakenbrück
San Teodoro, Sicilia	San Teodoro (Sicilio)
Departamentul Chontales	Ĉontales (departemento)
Regiunea Autonomă a Atlanticului de Nord	Aŭtonoma Regiono Norda Atlantiko
Guvernoratul Ma'rib	Provinco Ma'rib
Lista orașelor din Bhutan	Listo de urboj de Butano
Haselünne	Haselünne
Diepholz	Diepholz
Perleberg	Perleberg
Meldorf	Meldorf
Ruja, Sibiu	Ruja
Ghijasa de Jos, Sibiu	Ghijasa de Jos
Rotenburg (Wümme)	Rotenburg (Wümme)
Tangermünde	Tangermünde
Rinteln	Rinteln
Northeim	Northeim
Gützkow	Gützkow
Unkel	Unkel
Duderstadt	Duderstadt
Lista orașelor din Gabon	Listo de urboj de Gabono
Molvány, Baranya	Molvány
McMurdo	Polusa stacio McMurdo
Rotacism	Rotismo
William Gregor	William Gregor
Poveste din Philadelphia	The Philadelphia Story
Tonnerre	Tonnerre
Hautmont	Hautmont
Estorf (Landkreis Stade)	Estorf (distrikto Stade)
Santa Teresa di Riva	Santa Teresa di Riva
849 Ara	849 Arao
The Melancholy of Haruhi Suzumiya	Suzumiya Haruhi no Yuutsu
Savoca	Savoca
Sinagra, Sicilia	Sinagra
Sado	Sado (Niigata)
Imperium	Imperiumo
Tyler, Texas	Tyler (Teksaso)
Roquetas de Mar	Roquetas de Mar
Venetico	Venetico
Sonneberg	Sonneberg
Cinghiță alpină	Neĝopasero
Deinze	Deinze
Prienai	Prienai
Lista orașelor din Mali	Listo de urboj en Malio
Comuna Färgelanda	Färgelanda Kommun
Regiunea Mtwara	Regiono Mtwara
Solrød	Solrød
Ilam	Ilamo
Geraardsbergen	Geraardsbergen
Aquila adalberti	Iberimperia aglo
Re (Norvegia)	Re (Vestfold)
Lista orașelor din Zimbabwe	Listo de urboj de Zimbabvo
Herstappe	Herstappe
Poperinge	Poperinge
Ans	Ans (Belgio)
Hamont-Achel	Hamont-Achel
Alken	Alken (Belgio)
Borgloon	Borgloon
Acca sellowiana	Acca sellowiana
Nathu La	Nathula
Lista orașelor din Brazilia	Municipoj de Brazilo
Jeopardy!	Propra ludo
Hof (Norvegia)	Hof (Vestfold)
Visselhövede	Visselhövede
Burgwedel	Burgwedel
Banzkow	Banzkow
Albersdorf (Holstein)	Albersdorf (Holstinio)
Scăriță (os)	Piedingo (anatomio)
Universitatea din Torino	Universitato de Torino
Lilienthal	Lilienthal
Porto Seguro	Porto Seguro
La Oreja de Van Gogh	La Oreja de Van Gogh
Comuna Odder	Odder
Scară seismică	Magnitudo (tertremo)
Lista orașelor din Republica Centrafricană	Listo de urboj de Centr-Afrika Respubliko
529 î.Hr.	-529
Lista orașelor din Yemen	Listo de urboj de Jemeno
Korbach	Korbach
Preetz	Preetz
Wodzisław Śląski	Wodzisław Śląski
Berne	Berne
Ciclostomi	Rondbuŝuloj
Balje	Balje
Lardal	Lardal
Campionatul Mondial de Fotbal Feminin 2003	Virina Futbala Mondpokalo 2003
Ogbomoso	Ogbomoŝo
Mănăstirea Daphni	Monaĥejo Dafni
Skuld	Skuld
Visone	Visone
Stinstedt	Stinstedt
Uniejów	Uniejów
Cecrope I	Kekropo
Sarcoptes scabiei	Sarcoptes scabiei
Ahalkalaki	Aĥalkalako
Mirande	Mirande
Nașterea Maicii Domnului	Naskiĝo de la Dipatrino
Alia, Sicilia	Alia
Flux electric	Elektra flukso
Orașul Liber Cracovia	Respubliko Krakovo
Andrei de Ungaria, Duce de Calabria	Andreo de Hungario
Bad Fallingbostel	Bad Fallingbostel
Katlenburg-Lindau	Katlenburg-Lindau
Bad Iburg	Bad Iburg
Wildeshausen	Wildeshausen
Legde/Quitzöbel	Legde/Quitzöbel
Pattensen	Pattensen
Brake (Unterweser)	Brake
Oyten	Oyten
Schleswig (oraș)	Schleswig (urbo)
Plate	Plate
Steinkirchen (Altes Land)	Steinkirchen (Altes Land)
Alhama de Granada	Alhama de Granada
Brest (Niedersachsen)	Brest (Malsupra Saksio)
Scheeßel	Scheeßel
Rosengarten (Harburg)	Rosengarten (distrikto Harburg)
Rätzlingen (Niedersachsen)	Rätzlingen (Malsupra Saksio)
Mandji	Port-Gentil
Carangide	Karangedoj
Ranst	Ranst
Marca de Carintia	Karantanio
Universitatea Florida	Universitato de Florido
Bassum	Bassum
Oldendorf (Landkreis Stade)	Oldendorf (distrikto Stade)
Bremervörde	Bremervörde
Freistatt	Freistatt
Neuenkirchen (Altes Land)	Neuenkirchen (Altes Land)
Osterbruch	Osterbruch
Tournus	Tournus
Neuenkirchen (Lüneburger Heide)	Neuenkirchen (Lüneburger Heide)
Marennes, Charente-Maritime	Marennes (Charente-Maritime)
Guérande	Guérande
Lista orașelor din Zambia	Listo de urboj de Zambio
Trotinetă	Skutilo
Ebersdorf (Niedersachsen)	Ebersdorf (Malsupra Saksio)
Uehrde	Uehrde
Westhofen	Westhofen (Rheinhessen)
Neuharlingersiel	Neuharlingersiel
Seedorf (bei Zeven)	Seedorf (apud Zeven)
Cappel (Niedersachsen)	Cappel (Malsupra Saksio)
Lista comunelor din Rhône	Komunumoj de Rhône
Lista comunelor din Haute-Savoie	Komunumoj de Haute-Savoie
Nenndorf (Ostfriesland)	Nenndorf (Orientfrislando)
Wischhafen	Wischhafen
Beckdorf	Beckdorf
Sodankylä	Sodankylä
Tenri	Tenri
Comitatul Dane, Wisconsin	Kantono Dane
Mzuzu	Mzuzo
Villena	Villeno
Lista comunelor din Meuse	Komunumoj de Meuse
Humenné	Humenné
Furth im Wald	Furth im Wald
Lacul de Vest	Okcidenta Lago (Hangĝoŭo)
Freyung	Freyung
Schwarzenbach am Wald	Schwarzenbach am Wald
Erlenbach am Main	Erlenbach am Main
Ibaraki, Osaka	Ibaraki (urbo)
Widdern	Widdern
Feuchtwangen	Feuchtwangen
Flossenbürg	Flossenbürg
Gangi, Sicilia	Gangi
Sangerhausen	Sangerhausen
Windsbach	Windsbach
Heideck	Heideck
Burgbernheim	Burgbernheim
Großschweidnitz	Großschweidnitz
Bertsdorf-Hörnitz	Bertsdorf-Hörnitz
Oderwitz	Oderwitz
Giuliana, Sicilia	Giuliana
Neißeaue	Neißeaue
Quitzdorf am See	Quitzdorf am See
Hohendubrau	Hohendubrau
Obercunnersdorf	Obercunnersdorf
Hainewalde	Hainewalde
Kreba-Neudorf	Kreba-Neudorf
Oybin	Oybin (komunumo)
Niedercunnersdorf	Niedercunnersdorf
Rietschen	Rietschen
Dürrhennersdorf	Dürrhennersdorf
Eibau	Eibau
Groß Düben	Groß Düben
Berthelsdorf	Berthelsdorf
Olbersdorf	Olbersdorf
Oppach	Oppach
Beiersdorf	Beiersdorf
Wallenfels	Wallenfels
Schauenstein	Schauenstein
Döhlau	Döhlau
Wolframs-Eschenbach	Wolframs-Eschenbach
Elsdorf (Niedersachsen)	Elsdorf (Malsupra Saksio)
Gräfenberg	Gräfenberg
Friedeburg (Ostfriesland)	Friedeburg (Orientfrislando)
Teuschnitz	Teuschnitz
Deinste	Deinste
Weismain	Weismain
Wohnste	Wohnste
Mühldorf am Inn	Mühldorf am Inn
Freiburg/Elbe	Freiburg (Elbo)
Berg (Oberfranken)	Berg (Supra Frankonio)
Asendorf (Landkreis Diepholz)	Asendorf (distrikto Diepholz)
Senden (Bavaria)	Senden (Bavario)
Lichtenberg (Oberfranken)	Lichtenberg (Supra Frankonio)
Prichsenstadt	Prichsenstadt
Windischeschenbach	Windischeschenbach
Bad Friedrichshall	Bad Friedrichshall
Bürgstadt	Bürgstadt
Polizzi Generosa	Polizzi Generosa
Bad Salzungen	Bad Salzungen
Rosenbach	Rosenbach
Krauschwitz (Sachsen)	Krauschwitz (Saksio)
Miltenberg	Miltenberg
Leutersdorf (Sachsen)	Leutersdorf (Saksio)
Issigau	Issigau
Großhennersdorf	Großhennersdorf
Diebach	Diebach
Igensdorf	Igensdorf
Greiz	Greiz
Ohrdruf	Ohrdruf
Eppenschlag	Eppenschlag
Thurmansbang	Thurmansbang
Cartilaj	Kartilago
Nou Săsesc, Sibiu	Nou Săsesc
Iphofen	Iphofen
Creußen	Creußen
Cochem	Cochem
Bad Wildbad	Bad Wildbad
Wemding	Wemding
Wassertrüdingen	Wassertrüdingen
Gersthofen	Gersthofen
Obertrubach	Obertrubach
Andrei Șaguna	Andrei Șaguna
Forchtenberg	Forchtenberg
Eschenbach in der Oberpfalz	Eschenbach (Supra Palatinato)
Kalbe (Niedersachsen)	Kalbe (Malsupra Saksio)
Tiste	Tiste
Gattendorf (Oberfranken)	Gattendorf (Supra Frankonio)
Engeln	Engeln
Hallerndorf	Hallerndorf
Sandbostel	Sandbostel
Schwaförden	Schwaförden
Marktgraitz	Marktgraitz
Meine	Meine
Ehrenburg (Niedersachsen)	Ehrenburg (Malsupra Saksio)
Eggolsheim	Eggolsheim
Rhade	Rhade
Auhausen	Auhausen
Scholen	Scholen
Buch am Wald	Buch am Wald
Sudwalde	Sudwalde
Dentlein am Forst	Dentlein am Forst
Schwülper	Schwülper
Dorfprozelten	Dorfprozelten
Wittorf	Wittorf
Geroldsgrün	Geroldsgrün
Stemshorn	Stemshorn
Rehden	Rehden
Kirchehrenbach	Kirchehrenbach
Wilstedt	Wilstedt
Burgoberbach	Burgoberbach
Schwarme	Schwarme
Werneuchen	Werneuchen
Ellgau	Ellgau
Neuenkirchen (bei Bassum)	Neuenkirchen (apud Bassum)
Blomberg (Ostfriesland)	Blomberg (Orientfrislando)
Hersbruck	Hersbruck
Stemmen (Landkreis Rotenburg)	Stemmen
Neuendettelsau	Neuendettelsau
Trautskirchen	Trautskirchen
Burkardroth	Burkardroth
Otting	Otting
Bad Bocklet	Bad Bocklet
Büchlberg	Büchlberg
Contrafacere	Falsado
Bad Wiessee	Bad Wiessee
Mansfeld	Mansfeld
254 Augusta	254 Aŭgusto
Wertingen	Wertingen
Klingenberg am Main	Klingenberg
Wingst	Wingst
Stadtprozelten	Stadtprozelten
Pressath	Pressath
Marktoberdorf	Marktoberdorf
Comitatul Wayne, Indiana	Kantono Wayne (Indianio)
Hirschau	Hirschau
Marktsteft	Marktsteft
Schillingsfürst	Schillingsfürst
Brice Hortefeux	Brice Hortefeux
Lista orașelor din Lesotho	Listo de urboj de Lesoto
Nüdlingen	Nüdlingen
Miyako, Iwate	Mijako
Großheubach	Großheubach
Neustadt (Hessen)	Neustadt (Hesio)
Flachslanden	Flachslanden
Elsenfeld	Elsenfeld
Dürrwangen	Dürrwangen
Schneverdingen	Schneverdingen
Ebensfeld	Ebensfeld
Dombühl	Dombühl
Heroldsbach	Heroldsbach
Natura 2000	Reto Natura 2000
Egloffstein	Egloffstein
Obernburg am Main	Obernburg
Dormitz	Dormitz
Hochstadt am Main	Hochstadt am Main
Wüstenrot	Wüstenrot
Hollfeld	Hollfeld
Laholm	Laholmo
Hiltpoltstein	Hiltpoltstein
Vereeniging	Vereeniging
Buchdorf	Buchdorf
Marktzeuln	Marktzeuln
Wiesenthau	Wiesenthau
Aurach (Ansbach)	Aurach (distrikto Ansbach)
Pinzberg	Pinzberg
Kleinsendelbach	Kleinsendelbach
Eichenbühl	Eichenbühl
Skive	Skive
Tapfheim	Tapfheim
Goi	Gojo
Waischenfeld	Waischenfeld
Goldkronach	Goldkronach
Vohenstrauß	Vohenstrauß
Alexander Stubb	Alexander Stubb
Neuenstadt am Kocher	Neuenstadt am Kocher
Starogard Gdański	Starogard Gdański
Pleystein	Pleystein
Comuna Stevns	Stevns
Osterhofen	Osterhofen
Comuna Holbæk	Holbæk
Wolfratshausen	Wolfratshausen
Schönau-Berzdorf	Schönau-Berzdorf
Elchingen	Elchingen
Motten (Bavaria)	Motten (Bavario)
Herzberg am Harz	Herzberg am Harz
PetroChina	PetroChina
Comuna Ludvika	Ludvika (komunumo)
Konz	Konz
Aystetten	Aystetten
Unterdießen	Unterdießen
Gheorghe Rákóczi I	György Rákóczi la 1-a
Ichenhausen	Ichenhausen
Neusäß	Neusäß
Waldmünchen	Waldmünchen
Untereisesheim	Untereisesheim
Harburg (Schwaben)	Harburg (Ŝvabio)
Comuna Struer	Struer
Comuna Frederikssund	Frederikssund
Effeltrich	Effeltrich
Andrelândia	Andrelândia
Hetzles	Hetzles
Bienenbüttel	Bienenbüttel
Maßbach	Maßbach
Untermeitingen	Untermeitingen
Bispingen	Bispingen
Talheim (bei Heilbronn)	Talheim (apud Heilbronn)
Lamstedt	Lamstedt
Bad Teinach-Zavelstein	Bad Teinach-Zavelstein
Kirchdorf (bei Sulingen)	Kirchdorf (apud Sulingen)
Vorwerk (Niedersachsen)	Vorwerk (Malsupra Saksio)
Bechhofen (Franken)	Bechhofen (Meza Frankonio)
Dietenhofen	Dietenhofen
Hüde	Hüde
Werdum	Werdum
Walldürn	Walldürn
Neudenau	Neudenau
Iatagan	Jatagano
Horstedt (Niedersachsen)	Horstedt (Malsupra Saksio)
Illertissen	Ilertiseno
Maasen	Maasen
Stadtbergen	Stadtbergen
Marea Salton	Lago Saltono
Marl (Dümmer)	Marl (Dümmer)
Southwest Airlines	Southwest Airlines
Hösbach	Hösbach
Appeln	Appeln
Straßlach-Dingharting	Straßlach-Dingharting
Nandlstadt	Nandlstadt
Dorchester	Dorchester
Schwarzach a. Main	Schwarzach am Main
Huisheim	Huisheim
Emersacker	Emersacker
Kreuth	Kreuth
Marktbergel	Marktbergel
Pyrbaum	Pyrbaum
Chaudfontaine	Chaudfontaine
Wolferstadt	Wolferstadt
Hahnbach	Hahnbach
Skanderborg	Skanderborg
Bachhagel	Bachhagel
Wiefelstede	Wiefelstede
Adela Noriega	Adela Noriega
Regatul Unit la Concursul Muzical Eurovision	Britio en la Eŭrovido-Kantokonkurso
Bockenem	Bockenem
Kirchenthumbach	Kirchenthumbach
Schöllnach	Schöllnach
Schöfweg	Schöfweg
Thedinghausen	Thedinghausen
Oberkotzau	Oberkotzau
Edewecht	Edewecht
Ringelai	Ringelai
Nörten-Hardenberg	Nörten-Hardenberg
Röhrnbach	Röhrnbach
Twistringen	Twistringen
Schwarzenbach an der Saale	Schwarzenbach an der Saale
Kreiensen	Kreiensen
Mauth	Mauth
Parcul Național Jasper	Nacia Parko Jasper
Trogen (Oberfranken)	Trogen (Supra Frankonio)
Toubkal	Tubkal
Saldenburg	Saldenburg
Wallerstein (Schwaben)	Wallerstein (Schwaben)
Jandelsbrunn	Jandelsbrunn
Naila	Naila
Daiting	Daiting
Pirk	Pirk
Innernzell	Innernzell
Kammeltal	Kammeltal
Apen	Apen
Irchenrieth	Irchenrieth
Reimlingen	Reimlingen
Marktoffingen	Marktoffingen
Marktleugast	Marktleugast
Plankenfels	Plankenfels
Steindorf	Steindorf (Ŝvabio)
Presseck	Presseck
Mitteleschenbach	Mitteleschenbach
Ehingen am Ries	Ehingen am Ries
Obergriesbach	Obergriesbach
Speichersdorf	Speichersdorf
Neudrossenfeld	Neudrossenfeld
Insingen	Insingen
Painten	Painten
Coreea în perioada ocupației japoneze	Japana imperialismo en Koreio
Prebitz	Prebitz
Bruckberg (Mittelfranken)	Bruckberg (Meza Frankonio)
Wonsees	Wonsees
Hohenaltheim	Hohenaltheim
Grafrath	Grafrath
Coasta de Aur	Ora Marbordo (kronkolonio)
Benediktbeuern	Benediktbeuern
Sulzbach-Rosenberg	Sulzbach-Rosenberg
Easy Rider	Easy Rider
Gunzenhausen	Gunzenhausen
Eckental	Eckental
Mainburg	Mainburg
Klein Meckelsen	Klein Meckelsen
Bubenreuth	Bubenreuth
Twistetal	Twistetal
Krummendeich	Krummendeich
Schönau am Königssee	Schönau am Königssee
Fintel	Fintel
Attenhofen	Attenhofen
Cadenberge	Cadenberge
Riedenburg	Riedenburg
Lemförde	Lemförde
Ihrlerstein	Ihrlerstein
Langscheid (bei Mayen)	Langscheid (apud Mayen)
Baierbrunn	Baierbrunn
Chris Pratt	Chris Pratt
Lista orașelor din Namibia	Listo de urboj en Namibio
Les Nabis	Nabis (artistoj)
Nordenham	Nordenham
Rain (Lech)	Rain (Lech)
Frammersbach	Frammersbach
Aschheim	Aschheim
Syke	Syke
Farchant	Farchant
Ossian	Ossian
Oberammergau	Oberammergau
Wustrow (Ostseebad)	Wustrow (Balta Maro)
Pappenheim	Pappenheim
