Africa	Afriko
Categoria:Mortui 220	Kategorio:Mortintoj en 220
Categoria:Mortui 222	Kategorio:Mortintoj en 222
Categoria:Nati 232	Kategorio:Naskiĝintoj en 232
Categoria:Mortui 235	Kategorio:Mortintoj en 235
Categoria:1002	Kategorio:1002
Categoria:Musica Brasiliana	Kategorio:Brazila muziko
Categoria:Corpus humanum	Kategorio:Homa korpo
Categoria:Provincia Potentina	Kategorio:Provinco Potenza
Categoria:Provincia Materana	Kategorio:Provinco Matera
Categoria:1007	Kategorio:1007
Categoria:Viperidae	Kategorio:Vipuredoj
Categoria:Mortui 253	Kategorio:Mortintoj en 253
Categoria:Loci ficticii	Kategorio:Fikciaj lokoj
Categoria:Musici Angliae	Kategorio:Anglaj muzikistoj
Categoria:Scriptores Tunesiae	Kategorio:Tuniziaj verkistoj
Categoria:Mortui 257	Kategorio:Mortintoj en 257
Categoria:Mortui 259	Kategorio:Mortintoj en 259
Categoria:Mortui 268	Kategorio:Mortintoj en 268
Categoria:Mortui 270	Kategorio:Mortintoj en 270
Categoria:Ecclesiae	Kategorio:Kirkoj
Categoria:Academiae scaenicae	Kategorio:Teatrolernejoj
Categoria:Nati 275	Kategorio:Naskiĝintoj en 275
Categoria:Diurnarii Cubae	Kategorio:Kubaj ĵurnalistoj
Categoria:Planetaria	Kategorio:Planetarioj
Categoria:Mortui 283	Kategorio:Mortintoj en 283
Categoria:Provinciae Chiliae	Kategorio:Provincoj de Ĉilio
Categoria:Raphael Sanctius Urbinas	Kategorio:Rafaelo
Categoria:Municipia Umbriae	Kategorio:Komunumoj de Umbrio
Categoria:Occitania	Kategorio:Okcitanio
Categoria:Mortui 303	Kategorio:Mortintoj en 303
Categoria:Nati 305	Kategorio:Naskiĝintoj en 305
Categoria:Mortui 306	Kategorio:Mortintoj en 306
Categoria:Mortui 1375	Kategorio:Mortintoj en 1375
Categoria:Humanismus	Kategorio:Humanismo
Categoria:Mortui 309	Kategorio:Mortintoj en 309
Categoria:Memoria	Kategorio:Memoro
Categoria:Humanistae	Kategorio:Humanistoj
Categoria:Mortui 311	Kategorio:Mortintoj en 311
Categoria:Potiones	Kategorio:Trinkaĵoj
Categoria:Mortui 313	Kategorio:Mortintoj en 313
Categoria:Physica plasmatica	Kategorio:Plasma fiziko
Categoria:Mortui 1321	Kategorio:Mortintoj en 1321
Categoria:Politici Daniae	Kategorio:Danaj politikistoj
Categoria:Morte damnati	Kategorio:Kondamnitoj al mortpuno
Categoria:Arecaceae	Kategorio:Arekacoj
Categoria:Nati 328	Kategorio:Naskiĝintoj en 328
Categoria:Nati 330	Kategorio:Naskiĝintoj en 330
Categoria:Nati 331	Kategorio:Naskiĝintoj en 331
Categoria:Zoologia	Kategorio:Zoologio
Categoria:Nati 335	Kategorio:Naskiĝintoj en 335
Categoria:Mortui 336	Kategorio:Mortintoj en 336
Categoria:Mortui saeculo 11	Kategorio:Mortintoj en la 11-a jarcento
Categoria:Nati 345	Kategorio:Naskiĝintoj en 345
Categoria:Nati 347	Kategorio:Naskiĝintoj en 347
Categoria:Mortui 352	Kategorio:Mortintoj en 352
Categoria:Nati 360	Kategorio:Naskiĝintoj en 360
Categoria:Mortui 363	Kategorio:Mortintoj en 363
Categoria:Nati 370	Kategorio:Naskiĝintoj en 370
Categoria:Mortui 379	Kategorio:Mortintoj en 379
Categoria:Mortui 383	Kategorio:Mortintoj en 383
Categoria:Langobardi	Kategorio:Longobardoj
Categoria:Mortui 1652	Kategorio:Mortintoj en 1652
Categoria:Mortui 1657	Kategorio:Mortintoj en 1657
Categoria:Mortui 2005	Kategorio:Mortintoj en 2005
Categoria:Academia Scientiarum Russica	Kategorio:Rusia Akademio de Sciencoj
Categoria:Usores nn-1	Kategorio:Vikipediisto nn-1
Categoria:Mortui 395	Kategorio:Mortintoj en 395
Categoria:Nati 1983	Kategorio:Naskiĝintoj en 1983
Categoria:397	Kategorio:397
Categoria:Mortui 397	Kategorio:Mortintoj en 397
Categoria:Martyres	Kategorio:Martiroj
Categoria:Nati 1617	Kategorio:Naskiĝintoj en 1617
Categoria:Mortui 399	Kategorio:Mortintoj en 399
Categoria:Municipia in provincia Foveae	Kategorio:Komunumoj de Provinco Foggia
Categoria:Animalia Palaeozoica	Kategorio:Paleozoikaj bestoj
Categoria:Mortui 401	Kategorio:Mortintoj en 401
Categoria:Nati 406	Kategorio:Naskiĝintoj en 406
Categoria:Animalia Mesozoica	Kategorio:Mezozoikaj bestoj
Categoria:Mortui 407	Kategorio:Mortintoj en 407
Categoria:Mortui 1236	Kategorio:Mortintoj en 1236
Categoria:Nati 419	Kategorio:Naskiĝintoj en 419
Categoria:Mortui 420	Kategorio:Mortintoj en 420
Categoria:Mortui 547	Kategorio:Mortintoj en 547
Categoria:Mortui 1592	Kategorio:Mortintoj en 1592
Categoria:Pagi Helvetiae	Kategorio:Kantonoj de Svislando
Categoria:Musici Bulgariae	Kategorio:Bulgaraj muzikistoj
Categoria:431	Kategorio:431
Categoria:Mortui 432	Kategorio:Mortintoj en 432
Categoria:Mortui 440	Kategorio:Mortintoj en 440
Categoria:Mortui 450	Kategorio:Mortintoj en 450
Categoria:Municipia in provincia Bononiae	Kategorio:Komunumoj de Provinco Bolonjo
Categoria:Mortui 461	Kategorio:Mortintoj en 461
Categoria:Nati 466	Kategorio:Naskiĝintoj en 466
Categoria:483	Kategorio:483
Categoria:Philosophia mentis	Kategorio:Filozofio de menso
Categoria:Cognitio	Kategorio:Kogno
Categoria:Mortui 486	Kategorio:Mortintoj en 486
Categoria:Nati 498	Kategorio:Naskiĝintoj en 498
Categoria:Mortui 1991	Kategorio:Mortintoj en 1991
Categoria:Mortui 1992	Kategorio:Mortintoj en 1992
Categoria:Mortui 522	Kategorio:Mortintoj en 522
Categoria:Mortui 526	Kategorio:Mortintoj en 526
Categoria:Nati 1992	Kategorio:Naskiĝintoj en 1992
Categoria:533	Kategorio:533
Categoria:Mortui 533	Kategorio:Mortintoj en 533
Categoria:Mortui 534	Kategorio:Mortintoj en 534
Categoria:Mortui 535	Kategorio:Mortintoj en 535
Categoria:Nati 539	Kategorio:Naskiĝintoj en 539
Categoria:Mortui 544	Kategorio:Mortintoj en 544
Categoria:Mortui 552	Kategorio:Mortintoj en 552
Categoria:Mortui 555	Kategorio:Mortintoj en 555
Categoria:565	Kategorio:565
Categoria:Mortui 565	Kategorio:Mortintoj en 565
Categoria:Mortui 570	Kategorio:Mortintoj en 570
Categoria:572	Kategorio:572
Categoria:Mortui 572	Kategorio:Mortintoj en 572
Categoria:Mortui 574	Kategorio:Mortintoj en 574
Categoria:579	Kategorio:579
Categoria:Usores zh-min-nan	Kategorio:Vikipediisto zh-min-nan
Categoria:Mortui 579	Kategorio:Mortintoj en 579
Categoria:581	Kategorio:581
Categoria:583	Kategorio:583
Categoria:Mortui 588	Kategorio:Mortintoj en 588
Categoria:Mortui 590	Kategorio:Mortintoj en 590
Categoria:Mortui 591	Kategorio:Mortintoj en 591
Categoria:Mortui 597	Kategorio:Mortintoj en 597
Panis butyratus	Sensupropana sandviĉo
Categoria:Mortui 606	Kategorio:Mortintoj en 606
Categoria:Mortui 610	Kategorio:Mortintoj en 610
Categoria:Mortui 616	Kategorio:Mortintoj en 616
Categoria:Mortui 624	Kategorio:Mortintoj en 624
Categoria:Mortui 1907	Kategorio:Mortintoj en 1907
Categoria:Nati 630	Kategorio:Naskiĝintoj en 630
Categoria:Nati 1970	Kategorio:Naskiĝintoj en 1970
Categoria:Mortui 1980	Kategorio:Mortintoj en 1980
Categoria:Mortui 2008	Kategorio:Mortintoj en 2008
Categoria:Mortui 633	Kategorio:Mortintoj en 633
Categoria:Mortui 1986	Kategorio:Mortintoj en 1986
Categoria:Mortui 1966	Kategorio:Mortintoj en 1966
Categoria:Nati 634	Kategorio:Naskiĝintoj en 634
Categoria:Mortui 1946	Kategorio:Mortintoj en 1946
Categoria:Mortui 1938	Kategorio:Mortintoj en 1938
Categoria:Nati 1984	Kategorio:Naskiĝintoj en 1984
Categoria:Mortui 1962	Kategorio:Mortintoj en 1962
Categoria:Mortui 1959	Kategorio:Mortintoj en 1959
Categoria:Mortui 1943	Kategorio:Mortintoj en 1943
Categoria:Nati 1990	Kategorio:Naskiĝintoj en 1990
Categoria:Mortui 1934	Kategorio:Mortintoj en 1934
Categoria:Mortui 1949	Kategorio:Mortintoj en 1949
Categoria:Mortui 641	Kategorio:Mortintoj en 641
Categoria:Nati 1974	Kategorio:Naskiĝintoj en 1974
Categoria:Mortui 1947	Kategorio:Mortintoj en 1947
Categoria:Mortui 1911	Kategorio:Mortintoj en 1911
Categoria:Mortui 1903	Kategorio:Mortintoj en 1903
Categoria:Mortui 2007	Kategorio:Mortintoj en 2007
Categoria:Nati 1965	Kategorio:Naskiĝintoj en 1965
Categoria:Nati 1940	Kategorio:Naskiĝintoj en 1940
Categoria:Nati 1898	Kategorio:Naskiĝintoj en 1898
Categoria:Nati 1863	Kategorio:Naskiĝintoj en 1863
Categoria:Nati 1867	Kategorio:Naskiĝintoj en 1867
Categoria:Mortui 649	Kategorio:Mortintoj en 649
Categoria:Nati 1871	Kategorio:Naskiĝintoj en 1871
Categoria:Nati 1862	Kategorio:Naskiĝintoj en 1862
Categoria:Nati 1977	Kategorio:Naskiĝintoj en 1977
Categoria:1845	Kategorio:1845
Categoria:Nati 1899	Kategorio:Naskiĝintoj en 1899
Categoria:1844	Kategorio:1844
Categoria:Mortui 653	Kategorio:Mortintoj en 653
Categoria:Mortui 655	Kategorio:Mortintoj en 655
Categoria:Oclahoma	Kategorio:Oklahomo
Categoria:Nati 1931	Kategorio:Naskiĝintoj en 1931
Categoria:Nati 1915	Kategorio:Naskiĝintoj en 1915
Categoria:Nati 1929	Kategorio:Naskiĝintoj en 1929
Categoria:Anarchistae Civitatum Foederatarum	Kategorio:Usonaj anarkiistoj
Categoria:Nati 669	Kategorio:Naskiĝintoj en 669
Categoria:Formulae Israelem spectantes	Kategorio:Ŝablono:Israelo
Categoria:Mortui 673	Kategorio:Mortintoj en 673
Categoria:Mortui 676	Kategorio:Mortintoj en 676
Categoria:Mortui 679	Kategorio:Mortintoj en 679
Categoria:686	Kategorio:686
Categoria:Mortui 686	Kategorio:Mortintoj en 686
Categoria:Mortui 690	Kategorio:Mortintoj en 690
Categoria:Mortui 693	Kategorio:Mortintoj en 693
Categoria:Mortui 695	Kategorio:Mortintoj en 695
Categoria:699	Kategorio:699
Categoria:Phyla	Kategorio:Filumo
Categoria:Mortui 711	Kategorio:Mortintoj en 711
Categoria:Mortui 713	Kategorio:Mortintoj en 713
Categoria:Nati 714	Kategorio:Naskiĝintoj en 714
Categoria:Mortui 715	Kategorio:Mortintoj en 715
Categoria:Mortui 721	Kategorio:Mortintoj en 721
Categoria:Mortui 731	Kategorio:Mortintoj en 731
Categoria:Mortui 735	Kategorio:Mortintoj en 735
Categoria:Mortui 739	Kategorio:Mortintoj en 739
Categoria:741	Kategorio:741
Categoria:Mortui 741	Kategorio:Mortintoj en 741
Categoria:Nati 742	Kategorio:Naskiĝintoj en 742
Categoria:Mortui 749	Kategorio:Mortintoj en 749
Categoria:Mortui 754	Kategorio:Mortintoj en 754
Categoria:Municipia in provincia Tarenti	Kategorio:Komunumoj de Provinco Taranto
Categoria:Provincia Lupiensis	Kategorio:Provinco Lecce
Categoria:Provincia Brundisina	Kategorio:Provinco Brindisi
Categoria:767	Kategorio:767
Categoria:Mortui 767	Kategorio:Mortintoj en 767
Categoria:Municipia in provincia Lupiarum	Kategorio:Komunumoj de Provinco Lecce
Categoria:Municipia in provincia Brundisii	Kategorio:Komunumoj de Provinco Brindisi
Categoria:Oeconomia Unionis Europaeae	Kategorio:Ekonomio de la Eŭropa Unio
Categoria:Politici Somaliae	Kategorio:Somaliaj politikistoj
Categoria:Nati 780	Kategorio:Naskiĝintoj en 780
Categoria:Incolae Gabonis	Kategorio:Gabonanoj
Categoria:Orchidaceae	Kategorio:Orkidacoj
Categoria:Iridaceae	Kategorio:Iridacoj
Categoria:Magnoliaceae	Kategorio:Magnoliacoj
Categoria:Magnoliales	Kategorio:Magnolialoj
Categoria:787	Kategorio:787
Categoria:Cantores Iaponiae	Kategorio:Japanaj kantistoj
Categoria:Asteraceae	Kategorio:Asteracoj
Categoria:Anacardiaceae	Kategorio:Anakardiacoj
Categoria:Asparagales	Kategorio:Asparagaloj
Categoria:Thimphu	Kategorio:Timbuo
Categoria:Mortui 794	Kategorio:Mortintoj en 794
Categoria:Mortui 632	Kategorio:Mortintoj en 632
Categoria:Municipia in provincia Ravennae	Kategorio:Komunumoj de Provinco Ravenna
Categoria:Municipia in provincia Ferrariae	Kategorio:Komunumoj de Provinco Ferrara
Categoria:Municipia in provincia Arimini	Kategorio:Komunumoj de Provinco Rimini
Categoria:Mortui 796	Kategorio:Mortintoj en 796
Categoria:Provinciae Bulgariae	Kategorio:Provincoj de Bulgario
Categoria:Lauraceae	Kategorio:Laŭracoj
Categoria:Laurales	Kategorio:Laŭraloj
Categoria:Theaceae	Kategorio:Teacoj
Categoria:Provincia Portonaonensis	Kategorio:Provinco Pordenone
Categoria:Reproductio plantarum	Kategorio:Vegetala reproduktado
Categoria:Salicaceae	Kategorio:Salikacoj
Categoria:Nati 808	Kategorio:Naskiĝintoj en 808
Categoria:Mortui 809	Kategorio:Mortintoj en 809
Categoria:Nati 1954	Kategorio:Naskiĝintoj en 1954
Categoria:Nati 820	Kategorio:Naskiĝintoj en 820
Categoria:Mortui 821	Kategorio:Mortintoj en 821
Categoria:Nati 825	Kategorio:Naskiĝintoj en 825
Categoria:Nati 839	Kategorio:Naskiĝintoj en 839
Categoria:Mortui 840	Kategorio:Mortintoj en 840
Categoria:Cultura Sovietica	Kategorio:Kulturo de Sovetunio
Categoria:842	Kategorio:842
Categoria:Mortui 842	Kategorio:Mortintoj en 842
Categoria:Mortui 844	Kategorio:Mortintoj en 844
Categoria:Mortui 856	Kategorio:Mortintoj en 856
Categoria:Categoriae tempore digestae	Kategorio:Kategorioj laŭ tempo
Categoria:Diaspora	Kategorio:Diasporoj
Categoria:Mortui 870	Kategorio:Mortintoj en 870
Categoria:Praemia	Kategorio:Premioj
Categoria:Symboli	Kategorio:Simboloj
Categoria:Civilizationes	Kategorio:Civilizoj
Categoria:Linguae per civitates digestae	Kategorio:Lingvoj laŭ landoj
Categoria:Mortui 876	Kategorio:Mortintoj en 876
Categoria:Theatra	Kategorio:Teatroj
Categoria:Nati 879	Kategorio:Naskiĝintoj en 879
Categoria:Mortui 885	Kategorio:Mortintoj en 885
Categoria:Pelliculae 1955	Kategorio:Filmoj aperintaj en 1955
Categoria:Pelliculae 1961	Kategorio:Filmoj aperintaj en 1961
Categoria:Mortui 891	Kategorio:Mortintoj en 891
Categoria:Turones	Kategorio:Tours
Samuel (propheta)	Samuelo
Categoria:Lingua Ruthenica Alba	Kategorio:Belorusa lingvo
Categoria:Scientiae sociales	Kategorio:Socia scienco
Categoria:Ruthenia Alba	Kategorio:Belorusio
Categoria:Alberta	Kategorio:Alberto
Categoria:Mortui 897	Kategorio:Mortintoj en 897
Categoria:Columbia Britannica	Kategorio:Brita Kolumbio
Categoria:Ontario	Kategorio:Ontario
Categoria:Mortui 898	Kategorio:Mortintoj en 898
Categoria:Nova Scotia	Kategorio:Nov-Skotio
Categoria:Novum Brunsvicum	Kategorio:Nov-Brunsviko
Categoria:Mortui 899	Kategorio:Mortintoj en 899
Categoria:Mortui 900	Kategorio:Mortintoj en 900
Categoria:Manitoba	Kategorio:Manitobo
Categoria:905	Kategorio:905
Categoria:Nati 905	Kategorio:Naskiĝintoj en 905
Categoria:Mortui 905	Kategorio:Mortintoj en 905
Categoria:Massachusetta	Kategorio:Masaĉuseco
Categoria:Nati 1960	Kategorio:Naskiĝintoj en 1960
Categoria:Mortui 907	Kategorio:Mortintoj en 907
Categoria:Sacerdotes	Kategorio:Religiuloj
Categoria:Nati 912	Kategorio:Naskiĝintoj en 912
Categoria:Mortui 912	Kategorio:Mortintoj en 912
Categoria:Mortui 918	Kategorio:Mortintoj en 918
Categoria:Nati 921	Kategorio:Naskiĝintoj en 921
Categoria:Mortui 921	Kategorio:Mortintoj en 921
Categoria:Mortui 924	Kategorio:Mortintoj en 924
Categoria:Nati 925	Kategorio:Naskiĝintoj en 925
Categoria:Mortui 929	Kategorio:Mortintoj en 929
Categoria:Mortui 932	Kategorio:Mortintoj en 932
Categoria:937	Kategorio:937
Categoria:Nati 938	Kategorio:Naskiĝintoj en 938
Categoria:Nati 941	Kategorio:Naskiĝintoj en 941
Categoria:Mortui 942	Kategorio:Mortintoj en 942
Categoria:946	Kategorio:946
Categoria:Mortui 946	Kategorio:Mortintoj en 946
Categoria:Nati 955	Kategorio:Naskiĝintoj en 955
Ptolemaeus	Ptolemeo (apartigilo)
Categoria:Mortui 956	Kategorio:Mortintoj en 956
Categoria:Nati 958	Kategorio:Naskiĝintoj en 958
Categoria:959	Kategorio:959
Categoria:Mortui 959	Kategorio:Mortintoj en 959
Categoria:Nati 961	Kategorio:Naskiĝintoj en 961
Categoria:962	Kategorio:962
Categoria:Nati 962	Kategorio:Naskiĝintoj en 962
Categoria:Nati 965	Kategorio:Naskiĝintoj en 965
Categoria:972	Kategorio:972
Categoria:Mortui 972	Kategorio:Mortintoj en 972
Categoria:Nati 973	Kategorio:Naskiĝintoj en 973
Categoria:Mortui 973	Kategorio:Mortintoj en 973
Categoria:Mortui 974	Kategorio:Mortintoj en 974
Categoria:978	Kategorio:978
Categoria:Mortui 978	Kategorio:Mortintoj en 978
Categoria:Nati 984	Kategorio:Naskiĝintoj en 984
Categoria:Mortui 987	Kategorio:Mortintoj en 987
Categoria:Nati 992	Kategorio:Naskiĝintoj en 992
Categoria:Mortui 992	Kategorio:Mortintoj en 992
Categoria:Mortui 997	Kategorio:Mortintoj en 997
Categoria:Mortui 999	Kategorio:Mortintoj en 999
Categoria:Mortui 1001	Kategorio:Mortintoj en 1001
Categoria:Nati 1002	Kategorio:Naskiĝintoj en 1002
Formula:Capsa urbis	Ŝablono:Informkesto urbo
Categoria:Nati 1004	Kategorio:Naskiĝintoj en 1004
Categoria:Nati 1005	Kategorio:Naskiĝintoj en 1005
Categoria:Nati 1007	Kategorio:Naskiĝintoj en 1007
Categoria:Nati 1008	Kategorio:Naskiĝintoj en 1008
Categoria:Mortui 1012	Kategorio:Mortintoj en 1012
Categoria:Mortui 1014	Kategorio:Mortintoj en 1014
Categoria:Nati 1015	Kategorio:Naskiĝintoj en 1015
Categoria:Mortui 1015	Kategorio:Mortintoj en 1015
Categoria:Mortui 1016	Kategorio:Mortintoj en 1016
Categoria:Cantores Canadae	Kategorio:Kanadaj kantistoj
Categoria:1018	Kategorio:1018
Categoria:Nati 1022	Kategorio:Naskiĝintoj en 1022
Categoria:Mortui 1024	Kategorio:Mortintoj en 1024
Categoria:Mortui 1025	Kategorio:Mortintoj en 1025
Categoria:Mortui 1027	Kategorio:Mortintoj en 1027
Categoria:Mortui 1031	Kategorio:Mortintoj en 1031
Categoria:Mortui 1032	Kategorio:Mortintoj en 1032
Categoria:Nati 1033	Kategorio:Naskiĝintoj en 1033
Categoria:Mortui 1038	Kategorio:Mortintoj en 1038
Categoria:Nati 1040	Kategorio:Naskiĝintoj en 1040
Categoria:Mortui 1040	Kategorio:Mortintoj en 1040
Categoria:Mortui 1041	Kategorio:Mortintoj en 1041
Categoria:Mortui 1042	Kategorio:Mortintoj en 1042
Categoria:Communia praefecturae Olinae	Kategorio:Komunumoj de Orne
Categoria:Communia praefecturae Pyrenaei Superioris	Kategorio:Komunumoj de Hautes-Pyrénées
Categoria:Nati 1046	Kategorio:Naskiĝintoj en 1046
Categoria:Mortui 1048	Kategorio:Mortintoj en 1048
Categoria:Nati 1050	Kategorio:Naskiĝintoj en 1050
Categoria:Mortui 1050	Kategorio:Mortintoj en 1050
Categoria:Praesides Uruguaiae	Kategorio:Prezidantoj de Urugvajo
Categoria:Mortui 1051	Kategorio:Mortintoj en 1051
Categoria:Nati 1052	Kategorio:Naskiĝintoj en 1052
Categoria:Mortui 1053	Kategorio:Mortintoj en 1053
Categoria:Mortui 1054	Kategorio:Mortintoj en 1054
Categoria:Montes Maroci	Kategorio:Montoj en Maroko
Categoria:Nati 1056	Kategorio:Naskiĝintoj en 1056
Categoria:Municipia in provincia Tergestis	Kategorio:Komunumoj de Provinco Trieste
Categoria:Mortui 1057	Kategorio:Mortintoj en 1057
Categoria:Mortui 1058	Kategorio:Mortintoj en 1058
Categoria:Loci hereditatis mundialis in Turcia	Kategorio:Mondaj heredaĵoj en Turkio
Categoria:Mortui 1060	Kategorio:Mortintoj en 1060
Categoria:Loci hereditatis mundialis in India	Kategorio:Mondaj heredaĵoj en Barato
Categoria:Mortui 1061	Kategorio:Mortintoj en 1061
Categoria:Comitatus Hiberniae	Kategorio:Graflandoj de Respubliko de Irlando
Categoria:Linguae Daniae	Kategorio:Lingvoj de Danio
Categoria:Linguae Estoniae	Kategorio:Lingvoj de Estonio
Categoria:Linguae Germaniae	Kategorio:Lingvoj de Germanio
Categoria:Linguae Austriae	Kategorio:Lingvoj de Aŭstrio
Categoria:Mortui 1065	Kategorio:Mortintoj en 1065
Categoria:1067	Kategorio:1067
Categoria:Linguae Norvegiae	Kategorio:Lingvoj de Norvegio
Categoria:Mortui 1067	Kategorio:Mortintoj en 1067
Categoria:1071	Kategorio:1071
Categoria:Mortui 1071	Kategorio:Mortintoj en 1071
Categoria:Nati 1073	Kategorio:Naskiĝintoj en 1073
Categoria:Mortui 1073	Kategorio:Mortintoj en 1073
Categoria:Mortui 1078	Kategorio:Mortintoj en 1078
Categoria:1079	Kategorio:1079
Categoria:Nati 1079	Kategorio:Naskiĝintoj en 1079
Categoria:Nati 1080	Kategorio:Naskiĝintoj en 1080
Categoria:Mortui 1081	Kategorio:Mortintoj en 1081
Categoria:1083	Kategorio:1083
Categoria:Mortui 1085	Kategorio:Mortintoj en 1085
Categoria:Nati 1087	Kategorio:Naskiĝintoj en 1087
Categoria:Mortui 1087	Kategorio:Mortintoj en 1087
Categoria:Mortui 1089	Kategorio:Mortintoj en 1089
Categoria:Nati 1090	Kategorio:Naskiĝintoj en 1090
Categoria:Mortui 1090	Kategorio:Mortintoj en 1090
Categoria:Mortui 1091	Kategorio:Mortintoj en 1091
Categoria:1095	Kategorio:1095
Categoria:Nati 1095	Kategorio:Naskiĝintoj en 1095
Categoria:Mortui 1095	Kategorio:Mortintoj en 1095
Categoria:Nati 1096	Kategorio:Naskiĝintoj en 1096
Categoria:Mortui 1096	Kategorio:Mortintoj en 1096
Categoria:Nati 1098	Kategorio:Naskiĝintoj en 1098
Categoria:Mortui 1100	Kategorio:Mortintoj en 1100
Categoria:Mortui 1101	Kategorio:Mortintoj en 1101
Categoria:Mortui 1102	Kategorio:Mortintoj en 1102
Categoria:Mortui 1103	Kategorio:Mortintoj en 1103
Categoria:Mortui 1106	Kategorio:Mortintoj en 1106
Categoria:Mortui 1107	Kategorio:Mortintoj en 1107
Categoria:Mortui 1108	Kategorio:Mortintoj en 1108
Categoria:Mortui 1109	Kategorio:Mortintoj en 1109
Categoria:Nati 1110	Kategorio:Naskiĝintoj en 1110
Categoria:Nati 1113	Kategorio:Naskiĝintoj en 1113
Categoria:Mortui 1116	Kategorio:Mortintoj en 1116
Categoria:Mortui 1117	Kategorio:Mortintoj en 1117
Categoria:Nati 1118	Kategorio:Naskiĝintoj en 1118
Categoria:1119	Kategorio:1119
Categoria:Mortui 1119	Kategorio:Mortintoj en 1119
Categoria:Nati 1120	Kategorio:Naskiĝintoj en 1120
Categoria:Nati 1121	Kategorio:Naskiĝintoj en 1121
Categoria:Mortui 1121	Kategorio:Mortintoj en 1121
Categoria:Nati 1122	Kategorio:Naskiĝintoj en 1122
Categoria:Mortui 1122	Kategorio:Mortintoj en 1122
Categoria:Mortui 1124	Kategorio:Mortintoj en 1124
Categoria:Mortui 1125	Kategorio:Mortintoj en 1125
Categoria:Nati 1126	Kategorio:Naskiĝintoj en 1126
Categoria:Mortui 1126	Kategorio:Mortintoj en 1126
Categoria:1129	Kategorio:1129
Categoria:Nati 1129	Kategorio:Naskiĝintoj en 1129
Categoria:Nati 1130	Kategorio:Naskiĝintoj en 1130
Categoria:Mortui 1130	Kategorio:Mortintoj en 1130
Categoria:Nati 1131	Kategorio:Naskiĝintoj en 1131
Categoria:Mortui 1132	Kategorio:Mortintoj en 1132
